1,25-Mar-2013,868.7795463,0.02,768.7795463,100,0.001
2,22-Mar-2013,867.9116347,0.02,767.9116347,100,0.001
3,21-Mar-2013,867.0445901,0.02,767.0445901,100,0.001
4,20-Mar-2013,866.1784117,0.02,766.1784117,100,0.001
5,19-Mar-2013,865.3130986,0.02,765.3130986,100,0.001
6,18-Mar-2013,864.4486499,0.02,764.4486499,100,0.001
7,15-Mar-2013,863.5850649,0.02,763.5850649,100,0.001
8,14-Mar-2013,862.7223425,0.02,762.7223425,100,0.001
9,13-Mar-2013,861.860482,0.02,761.860482,100,0.001
10,12-Mar-2013,860.9994826,0.02,760.9994826,100,0.001
11,11-Mar-2013,860.1393432,0.02,760.1393432,100,0.001
12,8-Mar-2013,859.2800632,0.02,759.2800632,100,0.001
13,7-Mar-2013,858.4216415,0.02,758.4216415,100,0.001
14,6-Mar-2013,857.5640774,0.02,757.5640774,100,0.001
15,5-Mar-2013,856.7073701,0.02,756.7073701,100,0.001
16,4-Mar-2013,855.8515185,0.02,755.8515185,100,0.001
17,1-Mar-2013,854.996522,0.02,754.996522,100,0.001
18,28-Feb-2013,854.1423796,0.02,754.1423796,100,0.001
19,27-Feb-2013,853.2890906,0.02,753.2890906,100,0.001
20,26-Feb-2013,852.4366539,0.02,752.4366539,100,0.001
21,25-Feb-2013,851.5850688,0.02,751.5850688,100,0.001
22,22-Feb-2013,850.7343345,0.02,750.7343345,100,0.001
23,21-Feb-2013,849.88445,0.02,749.88445,100,0.001
24,20-Feb-2013,849.0354146,0.02,749.0354146,100,0.001
25,19-Feb-2013,848.1872274,0.02,748.1872274,100,0.001
26,15-Feb-2013,847.3398875,0.02,747.3398875,100,0.001
27,14-Feb-2013,846.4933941,0.02,746.4933941,100,0.001
28,13-Feb-2013,845.6477464,0.02,745.6477464,100,0.001
29,12-Feb-2013,844.8029434,0.02,744.8029434,100,0.001
30,11-Feb-2013,843.9589844,0.02,743.9589844,100,0.001
31,8-Feb-2013,843.1158686,0.02,743.1158686,100,0.001
32,7-Feb-2013,842.273595,0.02,742.273595,100,0.001
33,6-Feb-2013,841.4321628,0.02,741.4321628,100,0.001
34,5-Feb-2013,840.5915712,0.02,740.5915712,100,0.001
35,4-Feb-2013,839.7518194,0.02,739.7518194,100,0.001
36,1-Feb-2013,838.9129065,0.02,738.9129065,100,0.001
37,31-Jan-2013,838.0748317,0.02,738.0748317,100,0.001
38,30-Jan-2013,837.2375941,0.02,737.2375941,100,0.001
39,29-Jan-2013,836.4011929,0.02,736.4011929,100,0.001
40,28-Jan-2013,835.5656273,0.02,735.5656273,100,0.001
41,25-Jan-2013,834.7308964,0.02,734.7308964,100,0.001
42,24-Jan-2013,833.8969994,0.02,733.8969994,100,0.001
43,23-Jan-2013,833.0639354,0.02,733.0639354,100,0.001
44,22-Jan-2013,832.2317037,0.02,732.2317037,100,0.001
45,18-Jan-2013,831.4003034,0.02,731.4003034,100,0.001
46,17-Jan-2013,830.5697337,0.02,730.5697337,100,0.001
47,16-Jan-2013,829.7399937,0.02,729.7399937,100,0.001
48,15-Jan-2013,828.9110826,0.02,728.9110826,100,0.001
49,14-Jan-2013,828.0829996,0.02,728.0829996,100,0.001
50,11-Jan-2013,827.2557439,0.02,727.2557439,100,0.001
51,10-Jan-2013,826.4293146,0.02,726.4293146,100,0.001
52,9-Jan-2013,825.6037109,0.02,725.6037109,100,0.001
53,8-Jan-2013,824.7789319,0.02,724.7789319,100,0.001
54,7-Jan-2013,823.954977,0.02,723.954977,100,0.001
55,4-Jan-2013,823.1318451,0.02,723.1318451,100,0.001
56,3-Jan-2013,822.3095356,0.02,722.3095356,100,0.001
57,2-Jan-2013,821.4880475,0.02,721.4880475,100,0.001
58,31-Dec-2012,820.6673801,0.02,720.6673801,100,0.001
59,28-Dec-2012,819.8475326,0.02,719.8475326,100,0.001
60,27-Dec-2012,819.0285041,0.02,719.0285041,100,0.001
61,26-Dec-2012,818.2102938,0.02,718.2102938,100,0.001
62,24-Dec-2012,817.3929009,0.02,717.3929009,100,0.001
63,21-Dec-2012,816.5763246,0.02,716.5763246,100,0.001
64,20-Dec-2012,815.760564,0.02,715.760564,100,0.001
65,19-Dec-2012,814.9456184,0.02,714.9456184,100,0.001
66,18-Dec-2012,814.1314869,0.02,714.1314869,100,0.001
67,17-Dec-2012,813.3181687,0.02,713.3181687,100,0.001
68,14-Dec-2012,812.5056631,0.02,712.5056631,100,0.001
69,13-Dec-2012,811.6939691,0.02,711.6939691,100,0.001
70,12-Dec-2012,810.883086,0.02,710.883086,100,0.001
71,11-Dec-2012,810.073013,0.02,710.073013,100,0.001
72,10-Dec-2012,809.2637493,0.02,709.2637493,100,0.001
73,7-Dec-2012,808.455294,0.02,708.455294,100,0.001
74,6-Dec-2012,807.6476463,0.02,707.6476463,100,0.001
75,5-Dec-2012,806.8408055,0.02,706.8408055,100,0.001
76,4-Dec-2012,806.0347708,0.02,706.0347708,100,0.001
77,3-Dec-2012,805.2295412,0.02,705.2295412,100,0.001
